mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,15.013694763183594,14.986038208007812,14.926671981811523,15.465259552001953
mig,0.2,14.967918395996094,14.905929565429688,15.234708786010742,15.444040298461914
mig,0.3,15.082120895385742,15.015125274658203,14.795303344726562,15.34724235534668
mig,0.4,15.134572982788086,14.99176025390625,15.10167121887207,15.283823013305664
mig,0.5,15.022039413452148,14.823198318481445,14.874696731567383,15.316486358642578
mig,0.6,15.001773834228516,15.350580215454102,15.230417251586914,15.22970199584961
mig,0.7,15.291213989257812,15.522003173828125,16.03388786315918,15.201807022094727
mig,0.8,15.227079391479492,15.53487777709961,15.492916107177734,15.39158821105957
mig,0.9,16.05367660522461,15.924692153930664,15.583992004394531,15.585660934448242
mig,1.0,15.325546264648438,15.084505081176758,15.62952995300293,15.583276748657227
