mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,17.515897750854492,17.513275146484375,17.6846981048584,18.70584487915039
mig,0.2,16.47663116455078,16.43681526184082,16.766071319580078,16.953706741333008
mig,0.3,17.232656478881836,16.832351684570312,17.199277877807617,16.396760940551758
mig,0.4,25.01809597015381,24.204730987548828,24.111509323120117,16.33131504058838
mig,0.5,39.9472713470459,42.27268695831299,47.96886444091797,20.488500595092773
mig,0.6,590.4834270477295,1203.3636569976807,1230.14235496521,24.775028228759766
mig,0.7,4721.366405487061,4762.442588806152,6497.403502464294,35.092830657958984
mig,0.8,8329.629302024841,8697.462677955627,8553.044080734253,64.5601749420166
mig,0.9,10191.728830337524,10061.309099197388,10682.610750198364,287.02235221862793
mig,1.0,12099.164724349976,11690.554022789001,13070.391178131104,3545.6347465515137
