mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,16.735434532165527,16.68989658355713,16.629457473754883,18.2342529296875
mig,0.2,15.521407127380371,15.45572280883789,15.71345329284668,16.278505325317383
mig,0.3,15.294551849365234,15.175819396972656,14.95063304901123,15.869855880737305
mig,0.4,15.313863754272461,15.167713165283203,15.206098556518555,15.60366153717041
mig,0.5,15.119791030883789,14.908313751220703,15.017509460449219,15.63882827758789
mig,0.6,15.141963958740234,15.31517505645752,15.254974365234375,15.450000762939453
mig,0.7,15.108346939086914,15.314102172851562,15.6097412109375,15.356183052062988
mig,0.8,15.113353729248047,15.195846557617188,15.344858169555664,15.481233596801758
mig,0.9,15.090227127075195,14.959335327148438,15.15960693359375,15.614748001098633
mig,1.0,14.899015426635742,14.863967895507812,15.35797119140625,15.361547470092773
