mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,10.571360588073722,10.428333282470705,11.402225494384775,4.19926643371582
mig,0.2,13.679742813110352,15.027141571044922,14.958858489990234,12.088775634765625
mig,0.3,24.44434165954591,20.81446647644043,23.302435874938965,14.68057632446289
mig,0.4,41.80586338043213,39.73960876464844,35.52725315093993,18.910098075866703
mig,0.5,90.94848632812501,98.27158451080322,170.18139362335205,33.00952911376953
mig,0.6,861.8305206298829,2628.7578344345093,2364.6427392959595,40.60354232788086
mig,0.7,8557.18240737915,8378.854155540466,11698.667359352114,80.79051971435547
mig,0.8,14222.71978855133,15579.24952507019,15033.45832824707,217.1614170074463
mig,0.9,18857.965660095215,17845.857858657837,19755.10139465332,1482.0262432098389
mig,1.0,21103.532767295837,21115.410685539246,23590.749073028564,6211.905336380005
