mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,0.028848648071289062,0.02765655517578125,0.030994415283203125,0.030279159545898438
mig,0.2,0.025987625122070312,0.026226043701171875,0.025987625122070312,0.024557113647460938
mig,0.3,0.5106925964355469,0.08463859558105469,1.3608932495117188,0.017881393432617188
mig,0.4,9.733796119689941,9.07588005065918,8.953213691711426,0.017404556274414062
mig,0.5,24.800539016723633,27.319788932800293,32.990455627441406,5.044221878051758
mig,0.6,575.3676891326904,1188.1293058395386,1214.8815393447876,9.280920028686523
mig,0.7,4706.209182739258,4747.165679931641,6481.723308563232,19.677400588989258
mig,0.8,8314.490675926208,8682.095408439636,8537.415266036987,48.94709587097168
mig,0.9,10176.811695098877,10046.43177986145,10667.530059814453,271.3524103164673
mig,1.0,12084.227442741394,11675.77338218689,13055.03225326538,3530.2352905273438
