mode,load,0_efficientnet_b5-2,1_efficientnet_b5-2,2_efficientnet_b5-2,3_efficientnet_b5-2
mig,0.1,23.268165588378857,21.64324998855586,25.539560317993164,23.767852783203153
mig,0.2,30.61132431030272,33.76348495483399,29.671287536621058,24.690711498260484
mig,0.3,49.70913410186769,47.71619796752933,46.656847000122205,31.29455566406252
mig,0.4,88.54538202285767,83.27220916748045,74.01860475540161,47.47206926345816
mig,0.5,164.51699733734122,197.5899291038516,278.564488887787,75.41306018829317
mig,0.6,957.9596328735353,2957.1917533874507,2501.432466506958,83.67768287658694
mig,0.7,9683.875350952148,9365.373599529266,13061.664056777954,161.66373491287263
mig,0.8,15737.112498283386,17443.947665691376,16157.93333053589,333.88328552246105
mig,0.9,20819.13484096527,19689.145922660828,21293.761472702026,1769.4837903976438
mig,1.0,23310.181865692135,23479.767739772797,26118.972125053406,6704.337975978851
