mode,load,0_densenet121-8,1_squeezenet1_1-8,2_squeezenet1_1-8
mps-uncap,1.0,0.000476837158203125,0.007867813110351562,0.0054836273193359375
mig,1.0,0.000476837158203125,0.000476837158203125,0.0057220458984375
