mode,load,0_densenet121-8,1_squeezenet1_1-8,2_squeezenet1_1-8
mps-uncap,1.0,12.42518424987793,1.8203258514404297,2.134084701538086
mig,1.0,11.619091033935547,3.0808448791503906,3.1015872955322266
