mode,load,0_densenet121-8,1_squeezenet1_1-8,2_squeezenet1_1-8
mps-uncap,1.0,23.204803466796875,14.592409133911133,14.238834381103516
mig,1.0,24.638652801513672,18.441200256347656,16.437530517578125
