mode,load,0_densenet121-8,1_squeezenet1_1-8,2_squeezenet1_1-8
mps-uncap,1.0,13.44919204711914,2.384662628173828,2.7379989624023438
mig,1.0,11.756181716918945,3.181934356689453,3.1914710998535156
