mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,0.01239776611328125,0.012636184692382812,0.009059906005859375
mps-uncap,0.9,0.012874603271484375,0.012636184692382812,0.011205673217773438
mps-uncap,1.0,0.012159347534179688,0.01239776611328125,0.012159347534179688
mps-uncap,0.5,0.01049041748046875,0.013113021850585938,0.008821487426757812
mps-uncap,0.6,0.010251998901367188,0.01049041748046875,0.0095367431640625
mps-uncap,0.7,0.012636184692382812,0.012636184692382812,0.009059906005859375
mps-uncap,0.1,0.015020370483398438,0.016927719116210938,0.013828277587890625
mps-uncap,0.2,0.012636184692382812,0.012636184692382812,0.014066696166992188
mps-uncap,0.3,0.012874603271484375,0.01239776611328125,0.011444091796875
mps-uncap,0.4,0.010967254638671875,0.012636184692382812,0.008821487426757812
