mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,50.65298080444336,54.02684211730957,6.356954574584961
mps-uncap,0.9,171.34952545166016,90.16573429107666,1528.360366821289
mps-uncap,1.0,2273.1337547302246,489.81738090515137,5677.231073379517
mps-uncap,0.5,22.84848690032959,24.70993995666504,3.3714771270751953
mps-uncap,0.6,25.258541107177734,27.948379516601562,3.4755468368530273
mps-uncap,0.7,28.116226196289062,34.92259979248047,5.19108772277832
mps-uncap,0.1,28.871893882751465,28.300881385803223,4.472255706787109
mps-uncap,0.2,19.980430603027344,19.885540008544922,4.418134689331055
mps-uncap,0.3,19.60933208465576,19.773483276367188,4.059076309204102
mps-uncap,0.4,20.682096481323242,20.226478576660156,3.5980939865112305
