mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,273.47795963287416,193.31550598144537,28.429980278015147
mps-uncap,0.9,626.8517923355104,413.81785869598406,1936.84907913208
mps-uncap,1.0,5688.665227890015,1278.06732416153,11192.92435646057
mps-uncap,0.5,70.95705986022931,71.17772102355966,11.907126903533927
mps-uncap,0.6,90.62074661254879,100.20545005798361,13.005571365356445
mps-uncap,0.7,96.71485900878908,122.80900001525882,29.05082702636721
mps-uncap,0.1,52.53027915954591,49.76730823516849,9.969174861907957
mps-uncap,0.2,46.847820281982386,44.20340776443478,11.409497261047369
mps-uncap,0.3,49.50252771377564,47.825422286987305,11.711120605468746
mps-uncap,0.4,68.63560676574703,62.297401428222294,12.4919557571411
