mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,16.395092010498047,16.73269271850586,1.9135475158691406
mps-uncap,0.9,16.38960838317871,17.056941986083984,1.9087791442871094
mps-uncap,1.0,16.103744506835938,16.76797866821289,1.9495487213134766
mps-uncap,0.5,16.37554168701172,16.82591438293457,1.9271373748779297
mps-uncap,0.6,16.071081161499023,16.693115234375,1.932382583618164
mps-uncap,0.7,16.368389129638672,16.87932014465332,1.9152164459228516
mps-uncap,0.1,16.553640365600586,17.166852951049805,2.340555191040039
mps-uncap,0.2,16.571998596191406,16.850948333740234,1.993417739868164
mps-uncap,0.3,16.452312469482422,16.69621467590332,1.934051513671875
mps-uncap,0.4,16.21103286743164,16.726016998291016,1.897573471069336
