mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,25.028014183044434,26.953124999999996,3.982758522033692
mps-uncap,0.9,24.88250732421875,23.629021644592285,4.642820358276366
mps-uncap,1.0,24.994897842407227,23.47080707550049,4.845976829528809
mps-uncap,0.5,23.72264862060547,25.778532028198242,3.648686408996582
mps-uncap,0.6,24.214124679565433,26.12128257751465,3.6143302917480473
mps-uncap,0.7,21.87526226043701,26.999998092651367,4.337310791015625
mps-uncap,0.1,29.94523048400879,31.145668029785156,4.610013961791992
mps-uncap,0.2,29.190540313720703,29.61821556091309,4.54258918762207
mps-uncap,0.3,22.191166877746582,21.327495574951172,4.438281059265137
mps-uncap,0.4,22.673511505126957,21.915483474731445,4.19313907623291
