mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,309.02862548828125,226.18818283081055,38.94758224487305
mps-uncap,0.9,724.0314483642578,477.36382484436035,1957.5731754302979
mps-uncap,1.0,5766.243696212769,1350.0466346740723,11318.59016418457
mps-uncap,0.5,70.1603889465332,69.20027732849121,20.925045013427734
mps-uncap,0.6,89.76197242736816,120.72467803955078,19.52052116394043
mps-uncap,0.7,120.41878700256348,127.43759155273438,46.19860649108887
mps-uncap,0.1,42.536258697509766,31.2497615814209,10.535955429077148
mps-uncap,0.2,44.19374465942383,45.54152488708496,12.214422225952148
mps-uncap,0.3,42.63663291931152,44.90065574645996,14.109134674072266
mps-uncap,0.4,62.80159950256348,73.5774040222168,21.1334228515625
