mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,23.185253143310547,24.680137634277344,2.481222152709961
mps-uncap,0.9,24.121761322021484,23.11563491821289,2.9418468475341797
mps-uncap,1.0,24.36208724975586,22.99630641937256,3.1006336212158203
mps-uncap,0.5,18.92685890197754,19.546985626220703,2.394437789916992
mps-uncap,0.6,20.516633987426758,20.852327346801758,2.3185014724731445
mps-uncap,0.7,19.536614418029785,22.46403694152832,2.5718212127685547
mps-uncap,0.1,27.77862548828125,23.003578186035156,4.400134086608887
mps-uncap,0.2,19.27661895751953,19.3326473236084,4.339456558227539
mps-uncap,0.3,18.75174045562744,18.881559371948242,3.422975540161133
mps-uncap,0.4,18.587112426757812,18.796205520629883,2.839326858520508
