mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,26.561138629913334,28.69877815246582,5.863504409790055
mps-uncap,0.9,26.489601135253906,24.765465259552006,6.308555603027344
mps-uncap,1.0,25.864591598510742,23.854048252105713,6.42437934875488
mps-uncap,0.5,26.05385065078735,27.815675735473636,5.259580612182617
mps-uncap,0.6,25.878219604492188,28.282299041748047,5.377566814422606
mps-uncap,0.7,22.94111728668213,29.045944213867195,6.495952606201172
mps-uncap,0.1,35.785284042358406,37.85388231277469,5.302276611328123
mps-uncap,0.2,30.578460693359375,30.626637935638428,4.97957229614258
mps-uncap,0.3,29.08337116241455,29.34439659118652,5.3021669387817365
mps-uncap,0.4,25.22037506103515,23.755755424499508,5.9410023689269895
