mode,load,0_densenet161-8,1_densenet169-16,2_resnet18-4
mps-uncap,0.8,329.4672966003418,251.99031829833984,41.33152961730957
mps-uncap,0.9,748.2430934906006,500.20599365234375,1960.129976272583
mps-uncap,1.0,5790.960788726807,1372.5101947784424,11325.963497161865
mps-uncap,0.5,93.41073036193848,94.3152904510498,23.3917236328125
mps-uncap,0.6,113.5263442993164,140.17415046691895,21.642684936523438
mps-uncap,0.7,142.2266960144043,155.87496757507324,48.79593849182129
mps-uncap,0.1,60.64939498901367,55.41086196899414,14.962434768676758
mps-uncap,0.2,61.043739318847656,63.87162208557129,16.70360565185547
mps-uncap,0.3,60.861825942993164,61.92755699157715,18.347740173339844
mps-uncap,0.4,86.18927001953125,95.17931938171387,23.865461349487305
