mode,load,0_efficientnet_b6-4,1_inception_v3-4,2_vgg11-32
mps-uncap,0.8,244.70290660858157,316.4292430877684,643.1591415405271
mps-uncap,0.9,400.1456260681149,1455.0822830200193,1311.4311504364014
mps-uncap,1.0,559.1557455062846,3907.2863817214966,7003.59593629837
mps-uncap,0.5,76.60437107086183,51.47925376892098,62.23738193511958
mps-uncap,0.6,88.45697164535517,75.35747528076173,66.09394311904909
mps-uncap,0.7,134.04154777526833,107.484278678894,113.77626180648801
mps-uncap,0.1,48.03435802459718,36.128139495849595,32.55889415740968
mps-uncap,0.2,55.827276706695514,35.96170425415039,31.058588027954077
mps-uncap,0.3,50.20570755004882,39.46641921997071,34.86260890960693
mps-uncap,0.4,62.81173229217529,39.184141159057624,45.37105321884155
