mode,load,0_efficientnet_b6-4,1_inception_v3-4,2_vgg11-32
mps-uncap,0.8,17.098426818847656,8.493900299072266,10.840654373168945
mps-uncap,0.9,16.994953155517578,8.528709411621094,11.186361312866211
mps-uncap,1.0,17.102956771850586,8.414506912231445,11.138677597045898
mps-uncap,0.5,17.066240310668945,8.577585220336914,10.704517364501953
mps-uncap,0.6,16.86549186706543,8.5906982421875,10.584115982055664
mps-uncap,0.7,17.070293426513672,8.355140686035156,10.60938835144043
mps-uncap,0.1,18.48578453063965,9.269952774047852,10.888814926147461
mps-uncap,0.2,17.22121238708496,8.927583694458008,10.861396789550781
mps-uncap,0.3,17.133712768554688,8.425712585449219,10.550498962402344
mps-uncap,0.4,17.092227935791016,8.55112075805664,10.549545288085938
