mode,load,0_inception_v3-2,1_mobilenet_v3_large-16,2_vgg19-32
mps-uncap,0.8,95.92944145202645,154.84833240509076,165.62635421752933
mps-uncap,0.9,200.83693027496338,449.707078933716,417.983770370484
mps-uncap,1.0,771.5111732482911,1935.6034088134763,1478.081464767456
mps-uncap,0.5,31.919593811035153,27.123434543609658,62.424149513244664
mps-uncap,0.6,58.19020271301275,40.758531093597185,71.93012237548817
mps-uncap,0.7,65.59485435485833,65.711350440979,109.67321395874026
mps-uncap,0.1,3.0558443069458643,6.12981081008911,17.38529205322266
mps-uncap,0.2,18.010787963867124,8.105599880218437,22.844705581665014
mps-uncap,0.3,13.0109691619873,15.243892669677738,37.34727859497071
mps-uncap,0.4,24.325194358825687,20.406780242919933,39.54270362854005
