mode,load,0_inception_v3-2,1_mobilenet_v3_large-16,2_vgg19-32
mps-uncap,0.8,40.65141677856449,53.271865844726584,90.21379947662354
mps-uncap,0.9,108.96182060241699,119.05641555786138,246.89245223999023
mps-uncap,1.0,444.896936416626,1557.7147722244263,1218.8401222229004
mps-uncap,0.5,8.961081504821776,8.973145484924318,27.699470520019588
mps-uncap,0.6,18.160009384155284,14.683556556701667,31.749725341796875
mps-uncap,0.7,27.081537246704105,23.413658142089844,59.10143852233887
mps-uncap,0.1,0.07052421569824219,0.07224082946777344,0.07581710815429688
mps-uncap,0.2,0.07019042968750001,0.07009506225585938,9.246397018432619
mps-uncap,0.3,0.07271766662597659,2.97904014587402,17.081546783447273
mps-uncap,0.4,5.348443984985351,6.420183181762695,20.011615753173828
