mode,load,0_densenet121-2,1_mobilenet_v3_small-32,2_squeezenet1_0-4
mps-uncap,0.8,11.837244033813477,4.124879837036133,1.6930103302001953
mps-uncap,0.9,11.905908584594727,4.124164581298828,1.7161369323730469
mps-uncap,1.0,11.773109436035156,4.097700119018555,1.708984375
mps-uncap,0.5,11.650323867797852,4.123210906982422,1.6858577728271484
mps-uncap,0.6,12.132406234741211,4.084110260009766,1.6825199127197266
mps-uncap,0.7,12.053251266479492,4.135370254516602,1.6922950744628906
mps-uncap,0.1,11.90185546875,4.119873046875,1.8160343170166016
mps-uncap,0.2,11.903762817382812,4.154205322265625,1.706838607788086
mps-uncap,0.3,12.012481689453125,4.120111465454102,1.7552375793457031
mps-uncap,0.4,12.059211730957031,4.1103363037109375,1.7254352569580078
