mode,load,0_densenet121-2,1_mobilenet_v3_small-32,2_squeezenet1_0-4
mps-uncap,0.8,12.249469757080078,5.099058151245117,2.977132797241211
mps-uncap,0.9,12.323856353759766,4.743337631225586,2.7952194213867188
mps-uncap,1.0,12.220382690429688,4.705953598022461,2.767705917358398
mps-uncap,0.5,12.72284984588623,5.275487899780273,2.889943122863771
mps-uncap,0.6,12.94870376586914,4.996061325073242,2.7877807617187504
mps-uncap,0.7,12.679243087768556,4.959487915039063,2.8941392898559575
mps-uncap,0.1,22.427701950073242,9.972620010375977,4.163265228271484
mps-uncap,0.2,20.854473114013672,9.591341018676758,3.9938449859619145
mps-uncap,0.3,14.477205276489258,7.608842849731446,3.7794113159179688
mps-uncap,0.4,13.37730884552002,6.459188461303712,3.1545162200927734
