mode,load,0_densenet121-2,1_mobilenet_v3_small-32,2_squeezenet1_0-4
mps-uncap,0.8,5541.723227500916,101.38333320617691,31.525018215179433
mps-uncap,0.9,11956.124618053434,845.8691835403442,115.8442997932434
mps-uncap,1.0,16246.517267227173,3798.332619667053,4529.164853096007
mps-uncap,0.5,59.64001893997192,17.522215843200684,6.80889129638669
mps-uncap,0.6,243.9055061340332,24.31163787841799,10.44088363647473
mps-uncap,0.7,459.7209787368771,39.68665122985841,20.693392753601074
mps-uncap,0.1,27.950701713562033,14.648981094360355,5.960984230041502
mps-uncap,0.2,27.212576866149906,17.706871032714808,7.83867835998534
mps-uncap,0.3,35.00516176223755,14.090356826782228,7.296855449676506
mps-uncap,0.4,45.95014095306398,15.266733169555664,6.643543243408181
