mode,load,0_densenet121-2,1_mobilenet_v3_small-32,2_squeezenet1_0-4
mps-uncap,0.8,4914.306473731995,67.79966354370117,14.423823356628418
mps-uncap,0.9,10775.808572769165,751.1396408081055,81.41415119171143
mps-uncap,1.0,14949.997329711916,3302.809739112854,4063.896417617798
mps-uncap,0.5,32.56192207336427,7.790565490722656,3.20427417755127
mps-uncap,0.6,120.75552940368652,12.249231338500977,4.465007781982423
mps-uncap,0.7,318.51193904876715,21.35891914367678,8.573365211486818
mps-uncap,0.1,11.58714294433594,6.302738189697268,2.1170854568481445
mps-uncap,0.2,11.542129516601564,7.551670074462891,3.138518333435058
mps-uncap,0.3,14.989781379699707,6.241226196289063,3.1990528106689435
mps-uncap,0.4,22.72346019744875,6.578445434570314,2.9848575592041016
