mode,load,0_alexnet-32,1_efficientnet_b5-16,2_squeezenet1_1-2
mps-uncap,0.8,8.526515960693361,75.09613037109376,8.386778831481937
mps-uncap,0.9,17.33336448669434,185.0295543670655,24.06895160675049
mps-uncap,1.0,60.74681282043458,348.85692596435547,160.39562225341797
mps-uncap,0.5,2.6876211166381836,19.26898956298828,2.8461933135986333
mps-uncap,0.6,3.7217378616333017,25.51462650299072,3.7408351898193404
mps-uncap,0.7,5.679464340209961,42.61167049407958,5.586957931518556
mps-uncap,0.1,0.06985664367675781,0.07264614105224611,0.07081031799316406
mps-uncap,0.2,0.6958246231079105,1.9854307174682722,0.6265640258789064
mps-uncap,0.3,1.468467712402344,11.103010177612303,1.045846939086914
mps-uncap,0.4,1.990604400634764,15.053057670593269,1.852869987487793
