mode,load,0_alexnet-32,1_efficientnet_b5-16,2_squeezenet1_1-2
mps-uncap,0.8,4.267454147338867,36.708831787109375,4.088997840881348
mps-uncap,0.9,7.447600364685059,76.68721675872803,8.37397575378418
mps-uncap,1.0,19.956350326538086,124.78256225585938,26.46172046661377
mps-uncap,0.5,2.792835235595703,20.52140235900879,2.640366554260254
mps-uncap,0.6,3.094196319580078,22.80402183532715,2.848386764526367
mps-uncap,0.7,3.712892532348633,26.30448341369629,3.2699108123779297
mps-uncap,0.1,2.3140907287597656,21.28136157989502,2.5670528411865234
mps-uncap,0.2,2.3061037063598633,20.91240882873535,2.4476051330566406
mps-uncap,0.3,2.315044403076172,19.04296875,2.4454593658447266
mps-uncap,0.4,2.3925304412841797,19.13750171661377,2.4416446685791016
