mode,load,0_alexnet-32,1_efficientnet_b5-16,2_squeezenet1_1-2
mps-uncap,0.8,2.1834373474121094,15.258312225341797,0.9679794311523438
mps-uncap,0.9,2.1872520446777344,15.655040740966797,0.9646415710449219
mps-uncap,1.0,2.1941661834716797,15.29550552368164,0.9679794311523438
mps-uncap,0.5,2.1848678588867188,15.050172805786133,0.9484291076660156
mps-uncap,0.6,2.1822452545166016,15.05136489868164,0.9543895721435547
mps-uncap,0.7,2.187967300415039,15.111684799194336,0.9663105010986328
mps-uncap,0.1,2.1936893463134766,15.17033576965332,1.0123252868652344
mps-uncap,0.2,2.1867752075195312,15.104532241821289,0.9620189666748047
mps-uncap,0.3,2.1882057189941406,14.997720718383789,0.9646415710449219
mps-uncap,0.4,2.187490463256836,15.097856521606445,0.9508132934570312
