mode,load,0_densenet121-32,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,30.97391128540039,12.767314910888672,9.774446487426758
mps-uncap,0.9,31.230926513671875,12.921810150146484,9.803295135498047
mps-uncap,1.0,32.46140480041504,13.151168823242188,9.818792343139648
mps-uncap,0.5,28.130531311035156,12.719869613647461,9.530305862426758
mps-uncap,0.6,29.47521209716797,12.794733047485352,9.469270706176758
mps-uncap,0.7,29.278278350830078,13.422012329101562,9.601593017578125
mps-uncap,0.1,21.012544631958008,10.859251022338867,7.336854934692383
mps-uncap,0.2,25.226831436157227,12.15505599975586,8.815288543701172
mps-uncap,0.3,25.516748428344727,12.300968170166016,9.296894073486328
mps-uncap,0.4,27.289390563964844,12.430429458618164,9.448766708374023
