mode,load,0_densenet121-32,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,146.76627159118647,62.30246067047102,31.666412353515625
mps-uncap,0.9,315.1874923706053,115.18028259277351,47.22249507904053
mps-uncap,1.0,1038.4665346145628,374.78160858154297,407.1445083618166
mps-uncap,0.5,58.71124267578122,22.65386581420892,12.985801696777338
mps-uncap,0.6,87.44269371032735,24.26582813262938,16.379599571228034
mps-uncap,0.7,143.01625251770022,43.30630302429209,25.8234405517578
mps-uncap,0.1,26.697278022766117,12.01849937438966,6.221623420715329
mps-uncap,0.2,33.91068458557131,14.672749042510974,8.16956758499146
mps-uncap,0.3,41.0937261581421,17.625236511230455,9.282932281494121
mps-uncap,0.4,56.219322681426924,21.4692401885986,10.746903419494638
