mode,load,0_densenet121-32,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,165.59433937072754,111.79280281066895,46.62823677062988
mps-uncap,0.9,361.6204261779785,166.7485237121582,72.73030281066895
mps-uncap,1.0,1110.2075576782227,405.50708770751953,440.49072265625
mps-uncap,0.5,54.94356155395508,29.350757598876953,17.873764038085938
mps-uncap,0.6,81.97665214538574,38.330078125,24.32537078857422
mps-uncap,0.7,198.7135410308838,63.840389251708984,33.38956832885742
mps-uncap,0.1,15.357494354248047,9.837865829467773,4.875898361206055
mps-uncap,0.2,19.338130950927734,13.421297073364258,9.068012237548828
mps-uncap,0.3,33.05768966674805,18.55754852294922,9.954214096069336
mps-uncap,0.4,50.77004432678223,31.305313110351562,14.389753341674805
