mode,load,0_densenet121-32,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,28.63149642944336,9.99636650085449,5.878973007202149
mps-uncap,0.9,29.783916473388672,10.539054870605469,6.465792655944824
mps-uncap,1.0,30.37881851196289,11.346578598022461,7.414960861206057
mps-uncap,0.5,23.440837860107422,9.084320068359373,4.744529724121094
mps-uncap,0.6,25.54769515991211,9.158849716186525,5.199718475341797
mps-uncap,0.7,26.581573486328125,9.899568557739258,5.36355972290039
mps-uncap,0.1,17.841815948486328,7.533359527587891,2.495622634887696
mps-uncap,0.2,19.356822967529297,7.531285285949706,3.2215118408203134
mps-uncap,0.3,20.92580795288086,7.9857826232910165,3.805661201477051
mps-uncap,0.4,22.041559219360355,8.224272727966314,3.965997695922852
