mode,load,0_densenet121-32,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,191.7135715484619,117.6912784576416,51.59902572631836
mps-uncap,0.9,390.9342288970947,178.71522903442383,80.97696304321289
mps-uncap,1.0,1140.929937362671,412.6160144805908,446.72107696533203
mps-uncap,0.5,80.30486106872559,36.92173957824707,21.96955680847168
mps-uncap,0.6,106.95934295654297,44.35420036315918,28.82981300354004
mps-uncap,0.7,220.14284133911133,71.73871994018555,37.885427474975586
mps-uncap,0.1,31.191349029541016,16.246795654296875,9.1552734375
mps-uncap,0.2,41.0161018371582,19.98758316040039,12.277364730834961
mps-uncap,0.3,49.529314041137695,24.977922439575195,13.08298110961914
mps-uncap,0.4,76.00092887878418,34.754276275634766,19.222736358642578
