mode,load,0_densenet121-32,1_mobilenet_v3_large-16,2_vgg16-2
mps-uncap,0.8,15.567541122436523,2.8274059295654297,1.9373893737792969
mps-uncap,0.9,15.549898147583008,2.8290748596191406,1.9443035125732422
mps-uncap,1.0,17.200708389282227,2.869844436645508,1.9543170928955078
mps-uncap,0.5,15.430212020874023,2.8543472290039062,1.9452571868896484
mps-uncap,0.6,15.471935272216797,2.8395652770996094,1.9540786743164062
mps-uncap,0.7,15.483617782592773,2.852201461791992,1.9485950469970703
mps-uncap,0.1,15.541315078735352,2.84576416015625,1.956939697265625
mps-uncap,0.2,15.538930892944336,2.8591156005859375,1.951456069946289
mps-uncap,0.3,15.391349792480469,2.832174301147461,1.9385814666748047
mps-uncap,0.4,15.419960021972656,2.8350353240966797,1.9352436065673828
