mode,load,0_densenet169-8,1_resnet34-16,2_squeezenet1_0-2
mps-uncap,0.8,18.122196197509766,7.560253143310547,3.796100616455078
mps-uncap,0.9,17.308473587036133,8.689403533935547,7.413387298583984
mps-uncap,1.0,18.64457130432129,12.255668640136719,4.036188125610352
mps-uncap,0.5,19.6230411529541,6.730079650878906,3.8177967071533203
mps-uncap,0.6,18.799543380737305,6.480216979980469,3.959178924560547
mps-uncap,0.7,16.956329345703125,6.966352462768555,3.765583038330078
mps-uncap,0.1,27.965068817138672,5.950212478637695,3.8976669311523438
mps-uncap,0.2,26.61418914794922,6.175041198730469,3.8175582885742188
mps-uncap,0.3,27.246713638305664,6.788730621337891,3.702402114868164
mps-uncap,0.4,27.109146118164062,6.5364837646484375,3.8805007934570312
