mode,load,0_densenet169-8,1_resnet34-16,2_squeezenet1_0-2
mps-uncap,0.8,16.5832233428955,6.437642574310303,3.0367755889892587
mps-uncap,0.9,16.93763256072998,6.514739990234375,3.1345772743225093
mps-uncap,1.0,17.61612892150879,6.371879577636719,3.6527013778686523
mps-uncap,0.5,18.22957992553711,6.267392635345459,3.1180214881896977
mps-uncap,0.6,17.86529541015626,6.092119216918945,3.135547637939453
mps-uncap,0.7,16.37119770050049,6.354808807373047,2.9465389251708967
mps-uncap,0.1,27.547478675842285,5.566368103027344,2.954387664794922
mps-uncap,0.2,25.29305458068848,5.767917633056641,2.9026794433593763
mps-uncap,0.3,24.067401885986328,5.997452735900879,3.0005311965942383
mps-uncap,0.4,19.007754325866696,5.924839973449706,3.1590580940246578
