mode,load,0_densenet169-8,1_resnet34-16,2_squeezenet1_0-2
mps-uncap,0.8,13.468503952026367,5.134344100952148,1.6274452209472656
mps-uncap,0.9,15.205621719360352,5.419731140136719,1.6875267028808594
mps-uncap,1.0,16.651630401611328,5.331516265869141,1.9876956939697266
mps-uncap,0.5,12.13216781616211,4.871129989624023,2.364635467529297
mps-uncap,0.6,12.1002197265625,4.743814468383789,1.8050670623779297
mps-uncap,0.7,12.688398361206055,4.858970642089844,1.6679763793945312
mps-uncap,0.1,18.980741500854492,4.9114227294921875,2.5818347930908203
mps-uncap,0.2,17.029523849487305,4.819631576538086,2.4831295013427734
mps-uncap,0.3,16.08908176422119,4.812479019165039,2.5141239166259766
mps-uncap,0.4,12.884259223937988,4.859209060668945,2.5124549865722656
