mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,54.90806102752686,94.24706459045409,53.433165550232204
mps-uncap,0.9,119.6221303939819,358.63388061523415,132.6685333251952
mps-uncap,1.0,4694.291305541992,654.4042205810547,5903.565115928649
mps-uncap,0.5,18.70015621185303,25.950098037719744,10.126740932464616
mps-uncap,0.6,25.709497928619392,39.414930343627894,13.020687103271454
mps-uncap,0.7,31.498651504516612,91.21772289276107,24.333860874176004
mps-uncap,0.1,12.473917007446289,19.51811313629155,3.328125476837166
mps-uncap,0.2,15.297312736511238,24.041824340820366,4.652130603790277
mps-uncap,0.3,17.184190750122085,29.142856597900384,6.092796325683548
mps-uncap,0.4,17.073364257812507,24.169712066650412,6.719315052032483
