mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,12.269258499145508,23.052692413330078,8.115768432617188
mps-uncap,0.9,21.976709365844727,70.94907760620117,26.87358856201172
mps-uncap,1.0,2788.020610809326,120.12696266174316,2767.0106887817383
mps-uncap,0.5,6.899595260620117,15.917062759399414,3.9627552032470703
mps-uncap,0.6,7.2525739669799805,17.066001892089844,4.448413848876953
mps-uncap,0.7,8.21995735168457,18.479585647583008,5.362033843994141
mps-uncap,0.1,9.585857391357422,24.730682373046875,3.4046173095703125
mps-uncap,0.2,9.418725967407227,23.533105850219727,3.2683610916137695
mps-uncap,0.3,8.592605590820312,16.79253578186035,3.239154815673828
mps-uncap,0.4,7.428407669067383,16.46709442138672,3.3409595489501953
