mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,94.37394142150879,144.89078521728516,94.45762634277344
mps-uncap,0.9,161.33499145507812,440.8855438232422,156.53514862060547
mps-uncap,1.0,4756.812810897827,729.6183109283447,5974.244832992554
mps-uncap,0.5,40.62390327453613,33.98728370666504,17.613649368286133
mps-uncap,0.6,40.03739356994629,64.73779678344727,30.42149543762207
mps-uncap,0.7,70.8320140838623,140.32912254333496,57.382822036743164
mps-uncap,0.1,22.8731632232666,29.065847396850586,11.855840682983398
mps-uncap,0.2,23.808956146240234,35.61568260192871,9.735822677612305
mps-uncap,0.3,27.587413787841797,44.878244400024414,23.920059204101562
mps-uncap,0.4,31.488656997680664,44.71397399902344,13.923883438110352
