mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,3.941059112548828,13.22627067565918,2.313375473022461
mps-uncap,0.9,3.9892196655273438,13.2904052734375,2.347230911254883
mps-uncap,1.0,4.2667388916015625,14.929533004760742,3.0350685119628906
mps-uncap,0.5,3.9272308349609375,12.9241943359375,2.2809505462646484
mps-uncap,0.6,4.017829895019531,13.263463973999023,2.3016929626464844
mps-uncap,0.7,3.9565563201904297,13.304948806762695,2.2957324981689453
mps-uncap,0.1,4.622697830200195,13.529539108276367,2.477407455444336
mps-uncap,0.2,4.034519195556641,13.24152946472168,2.3293495178222656
mps-uncap,0.3,4.006385803222656,13.061046600341797,2.3190975189208984
mps-uncap,0.4,3.9429664611816406,12.933731079101562,2.3186206817626953
