mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,60.841946601867676,114.06017303466797,57.556757926941
mps-uncap,0.9,125.93939542770383,379.0510463714599,137.2166919708252
mps-uncap,1.0,4701.032972335815,676.2853574752808,5908.825764656067
mps-uncap,0.5,24.318542480468757,40.96884727478029,13.937404155731205
mps-uncap,0.6,31.5461277961731,53.98326635360717,17.1299648284912
mps-uncap,0.7,37.20402240753174,105.98693847656237,28.864016532897946
mps-uncap,0.1,21.858086585998535,43.828117847442655,7.39391565322876
mps-uncap,0.2,23.432745933532715,45.47568798065186,8.464324474334717
mps-uncap,0.3,24.095401763916016,44.643020629882805,10.070343017578121
mps-uncap,0.4,23.30042839050296,40.70943355560305,10.8241605758667
