mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,6.057500839233398,17.203569412231445,4.179239273071289
mps-uncap,0.9,6.086587905883789,22.478818893432617,4.781484603881836
mps-uncap,1.0,6.684541702270508,20.35045623779297,4.931926727294922
mps-uncap,0.5,5.377054214477539,14.813661575317383,3.072381019592285
mps-uncap,0.6,5.373835563659668,15.09106159210205,3.2432079315185547
mps-uncap,0.7,5.554676055908203,15.563726425170898,3.7366151809692383
mps-uncap,0.1,9.437322616577148,24.570107460021973,3.329753875732422
mps-uncap,0.2,9.114503860473633,17.003774642944336,3.205537796020508
mps-uncap,0.3,7.472038269042969,15.726089477539062,3.144502639770508
mps-uncap,0.4,6.1244964599609375,15.109539031982422,3.1316280364990234
