mode,load,0_mobilenet_v2-16,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,7.065534591674805,20.25904655456543,5.206537246704102
mps-uncap,0.9,6.5746307373046875,24.256610870361328,5.446100234985352
mps-uncap,1.0,7.159948348999023,21.379852294921875,5.471515655517577
mps-uncap,0.5,7.367801666259766,17.56453514099121,4.858827590942383
mps-uncap,0.6,7.1800947189331055,17.86665916442871,4.924297332763672
mps-uncap,0.7,7.0499420166015625,19.011402130126953,5.059266090393066
mps-uncap,0.1,9.859895706176758,31.528115272521973,4.163122177124023
mps-uncap,0.2,9.715604782104492,24.89013671875,4.112958908081055
mps-uncap,0.3,9.441184997558594,23.885726928710938,4.555988311767577
mps-uncap,0.4,8.01539421081543,19.449424743652344,4.516029357910155
