mode,load,0_mobilenet_v2-32,1_squeezenet1_0-32,2_vgg13-16
mps-uncap,1.0,11.626720428466797,10.468721389770508,10.763406753540039
mig,1.0,11.461257934570312,20.589828491210938,29.518604278564453
