mode,load,0_mobilenet_v2-32,1_squeezenet1_0-32,2_vgg13-16
mps-uncap,1.0,30.756545066833496,25.655078887939453,17.75662899017334
mig,1.0,12.869119644165039,22.27802276611328,30.79400062561035
