mode,load,0_mobilenet_v2-4,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,9.674787521362305,20.546436309814453,11.06910705566407
mps-uncap,0.9,19.396829605102525,32.651448249816895,20.886993408203125
mps-uncap,1.0,168.2851791381836,76.62382125854498,83.18185806274414
mps-uncap,0.5,10.317230224609377,12.94078826904297,5.69310188293457
mps-uncap,0.6,8.686089515686037,13.221979141235353,6.528162956237793
mps-uncap,0.7,9.009599685668945,14.645814895629883,7.07697868347168
mps-uncap,0.1,8.609294891357422,7.572770118713379,3.124332427978516
mps-uncap,0.2,9.960699081420907,10.037374496459961,3.5980224609375
mps-uncap,0.3,11.12675666809082,11.285996437072754,3.99622917175293
mps-uncap,0.4,10.4794979095459,13.15464973449707,4.708290100097656
