mode,load,0_mobilenet_v2-4,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,1.237630844116211,2.5675296783447266,1.2450218200683594
mps-uncap,0.9,3.318309783935547,5.627274513244629,3.423452377319336
mps-uncap,1.0,30.126571655273438,19.74797248840332,18.548250198364258
mps-uncap,0.5,0.2994537353515625,0.04601478576660156,0.042438507080078125
mps-uncap,0.6,0.25331974029541016,0.04696846008300781,0.04363059997558594
mps-uncap,0.7,0.6952285766601562,0.2804994583129883,0.04410743713378906
mps-uncap,0.1,0.051975250244140625,0.05459785461425781,0.0457763671875
mps-uncap,0.2,0.049114227294921875,0.05078315734863281,0.043392181396484375
mps-uncap,0.3,0.04839897155761719,0.048160552978515625,0.041484832763671875
mps-uncap,0.4,0.048160552978515625,0.05125999450683594,0.042438507080078125
