mode,load,0_mobilenet_v2-4,1_resnet50-8,2_squeezenet1_1-16
mps-uncap,0.8,49.67308044433594,65.27972221374512,46.39172554016113
mps-uncap,0.9,94.30837631225586,145.86281776428223,93.65630149841309
mps-uncap,1.0,228.79815101623535,246.66261672973633,151.66735649108887
mps-uncap,0.5,30.24435043334961,40.24934768676758,15.33055305480957
mps-uncap,0.6,23.484468460083008,31.666040420532227,23.009538650512695
mps-uncap,0.7,24.71756935119629,49.20458793640137,25.641679763793945
mps-uncap,0.1,20.892858505249023,18.669605255126953,7.223367691040039
mps-uncap,0.2,28.0454158782959,23.96845817565918,9.346485137939453
mps-uncap,0.3,24.613142013549805,25.576353073120117,11.361360549926758
mps-uncap,0.4,27.369260787963867,26.022672653198242,13.25082778930664
