mode,load,0_densenet201-8,1_resnet50-8,2_vgg11-2
mps-uncap,0.8,25.05011558532715,8.195447921752931,2.6695489883422856
mps-uncap,0.9,28.904271125793457,8.302164077758789,2.8640985488891606
mps-uncap,1.0,28.003549575805664,9.185457229614258,3.018617630004883
mps-uncap,0.5,21.434545516967773,7.255125045776368,2.3365020751953125
mps-uncap,0.6,21.325755119323734,7.4073076248168945,2.4480819702148438
mps-uncap,0.7,22.54254817962647,7.686328887939454,2.539300918579102
mps-uncap,0.1,28.740763664245605,6.756496429443359,1.8870830535888672
mps-uncap,0.2,28.687334060668945,6.885242462158203,1.970672607421875
mps-uncap,0.3,22.82910346984864,6.873130798339844,2.09188461303711
mps-uncap,0.4,21.76978588104248,7.166099548339844,2.280116081237793
