mode,load,0_densenet201-8,1_resnet50-8,2_vgg11-2
mps-uncap,0.8,229.7756856436154,739.6678301606576,600.6274289261248
mps-uncap,0.9,270.47095243588416,847.3615942663387,687.5901861996878
mps-uncap,1.0,287.31666432424186,945.9200039843902,767.6478904820658
mps-uncap,0.5,144.0268941600024,465.91156104659586,381.37289978897945
mps-uncap,0.6,173.27979634600763,564.6340033521676,450.00177582641004
mps-uncap,0.7,194.8927217490972,651.9107634580099,526.4673287868405
mps-uncap,0.1,28.436835525776434,100.52676694229687,76.8985168581853
mps-uncap,0.2,54.02522067616573,187.73484694959507,148.73037917899453
mps-uncap,0.3,82.9962914798951,276.1046592457554,226.2340874904546
mps-uncap,0.4,109.47427746637727,371.2774416527451,302.67313033977024
