mode,load,0_efficientnet_b6-16,1_efficientnet_b6-16,2_efficientnet_b6-16,3_efficientnet_b6-16
mig,0.1,110.6421947479248,56.861162185668945,112.84470558166504,114.08281326293945
mig,0.3,207.9477310180664,158.3704948425293,140.55323600769043,314.87178802490234
mig,0.4,315.7637119293213,175.37307739257812,307.24406242370605,573.0781555175781
mig,0.5,348.421573638916,354.0019989013672,364.64691162109375,668.9810752868652
mig,0.6,443.97521018981934,366.81270599365234,352.01215744018555,1182.3947429656982
mig,0.7,677.5953769683838,997.6019859313965,784.5594882965088,1228.8854122161865
mig,0.8,1376.9035339355469,738.8949394226074,1159.4130992889404,934.1645240783691
mig,0.9,1914.8120880126953,1342.721700668335,1436.5010261535645,2671.760082244873
mig,1.0,8417.051792144775,5430.476427078247,7093.559265136719,8778.561115264893
mig,0.2,105.01933097839355,103.87396812438965,100.47245025634766,116.28961563110352
