mode,load,0_efficientnet_b6-16,1_efficientnet_b6-16,2_efficientnet_b6-16,3_efficientnet_b6-16
mig,0.1,72.94067382812501,72.2917079925537,73.08107852935791,140.44430017471313
mig,0.3,72.90298461914062,73.44994783401489,72.85264015197754,139.47267532348633
mig,0.4,73.22071075439453,72.55963802337646,72.7887177467346,139.14306163787842
mig,0.5,72.35515117645264,73.14682006835938,72.99070358276367,140.2991771697998
mig,0.6,73.19130897521974,72.78845548629762,73.19981575012207,139.99215364456177
mig,0.7,72.7934980392456,73.14404726028442,73.42011451721191,140.38252592086792
mig,0.8,74.3762969970703,74.67520236968994,74.23261404037476,142.40570783615112
mig,0.9,73.86372566223145,73.89825105667114,73.8308334350586,142.3322558403015
mig,1.0,74.1614818572998,74.13105726242065,74.31278705596924,142.49756574630737
mig,0.2,64.64452743530273,64.74236488342285,64.89546298980713,126.14971399307251
