mode,load,0_efficientnet_b5-8,1_efficientnet_b5-8
mig,0.1,0.0133514404296875,0.012874603271484375
mig,0.2,0.012636184692382812,0.012159347534179688
mig,0.3,0.012874603271484375,0.012636184692382812
mig,0.4,0.010728836059570312,0.010251998901367188
mig,0.5,0.01049041748046875,0.012159347534179688
mig,0.6,0.010251998901367188,0.011920928955078125
mig,0.7,0.012159347534179688,0.012159347534179688
mig,0.8,0.011682510375976562,0.012636184692382812
mig,0.9,0.01239776611328125,0.012636184692382812
mig,1.0,0.015497207641601562,0.0152587890625
