mode,load,0_efficientnet_b7-16,1_resnet152-2,2_resnet152-8
mps-uncap,0.8,125.14734268188477,48.88901710510255,40.90440273284912
mps-uncap,0.9,189.28496837615967,86.76784038543701,108.06984901428223
mps-uncap,1.0,770.5247163772585,1228.5230636596682,463.24944496154785
mps-uncap,0.5,32.44366645812986,13.574934005737308,14.696788787841797
mps-uncap,0.6,41.05696678161621,19.631004333496087,18.569326400756836
mps-uncap,0.7,70.27559280395506,29.690885543823246,27.891635894775398
mps-uncap,0.1,8.989667892456055,0.08039474487304688,0.07257461547851562
mps-uncap,0.2,5.649018287658687,6.063365936279297,0.08335113525390649
mps-uncap,0.3,17.883062362670902,9.491252899169949,7.703876495361328
mps-uncap,0.4,26.66168212890625,12.053132057189941,12.135171890258796
