mode,load,0_efficientnet_b7-16,1_resnet152-2,2_resnet152-8
mps-uncap,0.8,320.55449485778803,115.69235801696779,121.32320404052733
mps-uncap,0.9,409.4626593589782,239.834847450256,273.10321331024073
mps-uncap,1.0,1124.760596752167,1452.8831052780154,689.0073537826531
mps-uncap,0.5,115.8659958839416,46.35451316833499,57.49173164367677
mps-uncap,0.6,127.00340270996094,60.80508708953862,82.08019971847517
mps-uncap,0.7,212.58793354034432,86.63201332092284,89.10304069519047
mps-uncap,0.1,54.21757459640503,31.10035181045527,29.43367481231686
mps-uncap,0.2,54.74556207656861,37.519826889038065,33.48366260528565
mps-uncap,0.3,76.24086141586305,37.33739852905273,39.228858947753935
mps-uncap,0.4,84.08025741577148,39.747953414917,47.73240804672241
