mode,load,0_efficientnet_b7-16,1_resnet152-2,2_resnet152-8
mps-uncap,0.8,347.6595878601074,139.62292671203613,130.51700592041016
mps-uncap,0.9,441.7121410369873,260.2510452270508,315.7789707183838
mps-uncap,1.0,1162.8057956695557,1509.7813606262207,726.9284725189209
mps-uncap,0.5,117.65718460083008,45.33815383911133,54.994821548461914
mps-uncap,0.6,143.996000289917,72.08585739135742,87.13889122009277
mps-uncap,0.7,252.2733211517334,131.90007209777832,149.11222457885742
mps-uncap,0.1,27.82440185546875,18.912076950073242,16.083240509033203
mps-uncap,0.2,36.73672676086426,35.672664642333984,23.792028427124023
mps-uncap,0.3,63.36545944213867,44.60477828979492,39.84880447387695
mps-uncap,0.4,78.92751693725586,42.2520637512207,41.27001762390137
