mode,load,0_efficientnet_b7-16,1_resnet152-2,2_resnet152-8
mps-uncap,0.8,157.50527381896973,67.14072227478029,65.00101089477539
mps-uncap,0.9,225.18060207366946,105.71868419647221,132.71188735961914
mps-uncap,1.0,804.9407958984376,1250.3209590911865,488.750696182251
mps-uncap,0.5,65.10167121887207,27.999877929687504,33.33139419555664
mps-uncap,0.6,74.0931987762451,34.65113639831543,39.76776599884033
mps-uncap,0.7,102.49218940734862,48.1268882751465,50.295209884643555
mps-uncap,0.1,36.4119291305542,20.308470726013184,19.439506530761722
mps-uncap,0.2,35.47654151916504,22.57847785949707,24.578332901000977
mps-uncap,0.3,46.52636051177979,24.756669998168963,26.506662368774414
mps-uncap,0.4,57.06295967102051,26.225924491882324,30.220222473144535
