mode,load,0_densenet169-2,1_resnet18-4,2_vgg16-2
mps-uncap,0.8,17.021918296813965,2.944674491882326,2.786571979522705
mps-uncap,0.9,15.931701660156248,2.9293465614318848,2.964496612548828
mps-uncap,1.0,17.73054599761963,2.774901390075683,3.0926275253295894
mps-uncap,0.5,18.728537559509277,3.2226681709289546,2.798006534576416
mps-uncap,0.6,17.98962116241455,3.0190134048461914,2.8436899185180664
mps-uncap,0.7,16.999480724334717,2.7968049049377446,2.8753757476806627
mps-uncap,0.1,25.193774700164795,3.2646179199218754,2.559652328491211
mps-uncap,0.2,25.24193286895752,3.2855224609375,2.645158767700195
mps-uncap,0.3,24.57008361816407,3.352046012878418,2.723081111907959
mps-uncap,0.4,20.364375114440893,3.2647609710693364,2.756762504577636
