mode,load,0_densenet169-2,1_resnet18-4,2_vgg16-2
mps-uncap,0.8,9.690523147583008,1.1284351348876953,1.9180774688720703
mps-uncap,0.9,9.693622589111328,1.1339187622070312,1.9257068634033203
mps-uncap,1.0,9.894371032714844,1.1320114135742188,1.9211769104003906
mps-uncap,0.5,9.97161865234375,1.119375228881836,1.9230842590332031
mps-uncap,0.6,9.811162948608398,1.135110855102539,1.9156932830810547
mps-uncap,0.7,9.684324264526367,1.119375228881836,1.916646957397461
mps-uncap,0.1,10.05244255065918,1.125335693359375,1.9333362579345703
mps-uncap,0.2,10.067224502563477,1.134634017944336,1.9347667694091797
mps-uncap,0.3,9.989261627197266,1.1243820190429688,1.9237995147705078
mps-uncap,0.4,9.803533554077148,1.1229515075683594,1.926422119140625
