mode,load,0_densenet169-2,1_resnet18-4,2_vgg16-2
mps-uncap,0.8,5.378484725952148,1.0956525802612305,1.469254493713379
mps-uncap,0.9,9.72127914428711,3.1473636627197266,3.332376480102539
mps-uncap,1.0,73.05741310119629,11.83938980102539,25.675296783447266
mps-uncap,0.5,0.05161762237548828,0.04482269287109375,0.041961669921875
mps-uncap,0.6,0.05078315734863281,0.43070316314697266,0.04649162292480469
mps-uncap,0.7,0.057220458984375,0.39637088775634766,0.5185604095458984
mps-uncap,0.1,0.05841255187988281,0.04315376281738281,0.04482269287109375
mps-uncap,0.2,0.057578086853027344,0.04124641418457031,0.04220008850097656
mps-uncap,0.3,0.05459785461425781,0.04220008850097656,0.04172325134277344
mps-uncap,0.4,0.05221366882324219,0.042438507080078125,0.041961669921875
