mode,load,0_densenet201-4,1_mobilenet_v3_large-16,2_squeezenet1_0-32
mps-uncap,0.8,34.567975997924805,9.69552993774414,9.31859016418457
mps-uncap,0.9,44.17142868041992,10.531902313232422,9.040141105651855
mps-uncap,1.0,42.00620651245117,9.590578079223633,9.570622444152832
mps-uncap,0.5,31.07619285583496,9.044456481933596,9.330511093139648
mps-uncap,0.6,33.59005451202393,9.702587127685547,9.077739715576172
mps-uncap,0.7,36.83013916015626,9.339118003845215,9.445905685424805
mps-uncap,0.1,36.858367919921875,11.780357360839844,10.937261581420898
mps-uncap,0.2,35.24186611175537,11.516094207763672,9.66458320617676
mps-uncap,0.3,26.58700942993164,11.23666763305664,9.800195693969727
mps-uncap,0.4,27.117300033569336,10.129451751708986,9.635448455810547
